AccountKey,Sum of Amount,Năm,Quý,Tháng,Ngày,DateKey,Count of DepartmentGroupKey,Count of FinanceKey,Count of OrganizationKey,ScenarioKey
32,45018,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
32,39648,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
32,38409,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
32,38822,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
32,42540,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
32,42953,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
32,40061,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
32,41714,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
32,41301,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
32,37583,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
32,8875.39,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
32,62904,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
32,58329,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
32,58329,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
32,56614,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
32,61760,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
32,52611,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
32,51467,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
32,56614,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
32,60045,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
32,54326,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
32,52611,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
32,58329,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
33,19174.17,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
33,27705,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
33,23976,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
33,27972,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
33,27972,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
33,21951,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
33,26640,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
33,19393,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
33,26373,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
33,20672,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
33,25308,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
33,21738,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
33,25489,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
33,36363,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
33,31861,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
33,36709,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
33,29090,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
33,36709,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
33,35324,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
33,25212,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
33,37748,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
33,38095,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
33,36363,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
33,6853.01,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
33,49870,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
33,47472,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
33,45074,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
33,49390,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
33,46513,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
33,47472,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
33,46513,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
33,41814,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
33,39896,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
33,39128,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
33,37210,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
33,41046,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
34,24563.66,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
34,11302,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
34,12181,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
34,14833,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
34,17419,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
34,32652,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
34,21968,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
34,25436,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
34,29015,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
34,29089,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
34,23060,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
34,25526,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
34,49272,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
34,47202,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
34,56854,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
34,58534,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
34,47905,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
34,45772,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
34,45299,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
34,35261,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
34,33810,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
34,37603,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
34,43445,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
34,505.02,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
34,46637,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
34,45693,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
34,45056,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
34,43767,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
34,35710,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
34,32392,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
34,31873,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
34,30297,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
34,28008,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
34,26306,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
34,32261,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
34,34853,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
35,28487.98,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
35,119746,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
35,89736,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
35,61585,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
35,171450,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
35,110306,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
35,51958,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
35,113212,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
35,128171,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
35,61116,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
35,185480,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
35,85928,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
35,156291,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
35,265721,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
35,230625,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
35,157841,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
35,182345,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
35,189542,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
35,96969,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
35,149950,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
35,132822,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
35,154494,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
35,240695,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
35,33965.22,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
35,220551,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
35,365793,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
35,333504,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
35,174495,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
35,296321,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
35,287253,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
35,129629,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
35,179918,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
35,187599,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
35,148851,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
35,212240,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
35,234012,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
37,29377.39,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
37,99993,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
37,79921,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
37,54817,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
37,155982,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
37,89446,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
37,49331,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
37,106273,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
37,58516,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
37,47874,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
37,162022,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
37,73429,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
37,99166,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
37,249660,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
37,218045,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
37,130327,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
37,213961,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
37,151633,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
37,90149,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
37,173857,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
37,122922,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
37,140394,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
37,204128,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
37,27817.23,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
37,192481,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
37,297558,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
37,287902,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
37,150432,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
37,271720,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
37,271200,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
37,121427,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
37,206300,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
37,183434,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
37,167458,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
37,229123,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
37,273197,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
38,24012.13,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
38,35743,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
38,36754,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
38,37092,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
38,35743,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
38,25357,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
38,34057,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
38,25087,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
38,34057,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
38,25627,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
38,34394,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
38,26706,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
38,32263,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
38,47781,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
38,42082,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
38,45151,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
38,37523,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
38,48219,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
38,42959,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
38,35419,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
38,41644,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
38,41644,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
38,42959,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
38,9607.32,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
38,57661,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
38,63730,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
38,59482,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
38,55840,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
38,57661,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
38,61909,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
38,62516,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
38,46614,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
38,44186,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
38,51470,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
38,48556,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
38,50013,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
39,61744.66,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
39,56107,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
39,49815,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
39,61451,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
39,57680,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
39,45844,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
39,57530,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
39,43173,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
39,35956,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
39,43297,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
39,55708,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
39,50289,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
39,45545,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
39,60677,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
39,78930,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
39,65895,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
39,79654,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
39,72812,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
39,73411,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
39,68817,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
39,67518,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
39,70964,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
39,66070,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
39,22472.45,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
39,97008,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
39,92888,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
39,95210,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
39,93887,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
39,110567,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
39,100329,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
39,107870,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
39,92888,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
39,112215,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
39,90141,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
39,101727,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
39,105173,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
40,23586.37,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
40,34311,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
40,28910,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
40,33040,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
40,30181,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
40,23636,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
40,30181,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
40,26432,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
40,31452,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
40,24653,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
40,33676,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
40,25670,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
40,31058,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
40,42953,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
40,40474,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
40,41301,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
40,33371,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
40,37170,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
40,37583,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
40,30727,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
40,43366,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
40,38822,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
40,37996,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
40,9227.53,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
40,56614,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
40,54326,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
40,57757,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
40,58901,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
40,58329,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
40,53182,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
40,51467,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
40,46206,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
40,48951,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
40,48493,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
40,49408,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
40,43918,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
42,400000,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
42,350000,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
42,475000,2012,Qtr 4,Tháng Mười Hai,27,20121227,1,1,1,1
42,350000,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
42,475000,2013,Qtr 4,Tháng Mười Hai,28,20131228,1,1,1,1
43,-830343.5,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
43,405462,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
43,52899,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
43,64733,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
43,16771,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
43,211042,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
43,98775,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
43,302470,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
43,278149,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
43,133360,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
43,-99745,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
43,-101932,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
43,-152831,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
43,1063634,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
43,908238,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
43,939129,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
43,659279,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
43,440571,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
43,468595,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
43,209423,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
43,58681,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
43,533632,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
43,293715,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
43,-78029.69,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
43,-475000,2012,Qtr 4,Tháng Mười Hai,27,20121227,1,1,1,1
43,-321994,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
43,319210,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
43,518398,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
43,353338,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
43,-81887,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
43,10814,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
43,45600,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
43,-120253,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
43,112456,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
43,67766,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
43,66511,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
43,143099,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
43,-475000,2013,Qtr 4,Tháng Mười Hai,28,20131228,1,1,1,1
45,121290.3,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
45,954914.7,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
45,-60105.68,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
46,-25508,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
46,33431,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
46,12108,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
46,12864,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
46,65087,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
46,244133,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
46,122829,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
46,345056,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
46,181542,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
46,304242,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
46,267747,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
46,367673,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
46,136058,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
46,263191,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
46,341899,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
46,325705,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
46,497885,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
46,481038,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
46,466591,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
46,553708,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
46,416859,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
46,497316,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
46,560092,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
46,-60105.68,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
46,-40042,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
46,64096,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
46,227026,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
46,219964,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
46,171473,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
46,227566,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
46,161682,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
46,804717,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
46,877520,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
46,1005345,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
46,1071758,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
46,1175555,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
52,2102.64,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
52,15733,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
52,4772,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
52,3883,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
52,8357,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
52,6061,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
52,4467,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
52,5613,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
52,10765,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
52,4256,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
